      1  2.6277890E-02  1.1206829E-02  8.0666722E-03  3.7757800E-02  2.0516795E-02  1.3721865E-02
      2  2.6277890E-02  1.1206829E-02  8.0666722E-03  3.8358446E-02  1.8969430E-02  1.1472160E-02
      3  2.6277890E-02  1.1206829E-02  8.0666722E-03  5.0444918E-02  2.8249176E-02  1.5134397E-02
      4  2.6277890E-02  1.1206829E-02  8.0666722E-03  3.8226854E-02  2.0839063E-02  1.2466880E-02
      5  2.6277890E-02  1.1206829E-02  8.0666722E-03  5.4867740E-02  2.5599044E-02  1.2584513E-02
      6  2.6277890E-02  1.1206829E-02  8.0666722E-03  4.7530462E-02  2.7206818E-02  1.3671334E-02
      7  2.6277890E-02  1.1206829E-02  8.0666722E-03  3.7695180E-02  2.1969240E-02  1.5073455E-02
      8  2.6277890E-02  1.1206829E-02  8.0666722E-03  4.5422383E-02  2.5756274E-02  1.6796058E-02
      9  2.6277890E-02  1.1206829E-02  8.0666722E-03  5.2731993E-02  2.4987968E-02  1.5482363E-02
     10  2.6277890E-02  1.1206829E-02  8.0666722E-03  4.1415014E-02  2.2098122E-02  1.3547980E-02
     11  2.6277890E-02  1.1206829E-02  8.0666722E-03  5.3024778E-02  2.4670855E-02  1.4229924E-02
     12  2.6277890E-02  1.1206829E-02  8.0666722E-03  5.3402438E-02  2.6737448E-02  1.5296066E-02
     13  2.6277890E-02  1.1206829E-02  8.0666722E-03  4.6262930E-02  2.2769537E-02  1.4242362E-02
     14  2.6277890E-02  1.1206829E-02  8.0666722E-03  4.9739457E-02  2.4427324E-02  1.5658139E-02
     15  2.6277890E-02  1.1206829E-02  8.0666722E-03  4.6148545E-02  2.4261723E-02  1.4948071E-02
     16  2.6277890E-02  1.1206829E-02  8.0666722E-03  4.2537141E-02  2.2875437E-02  1.4434410E-02
     17  2.6277890E-02  1.1206829E-02  8.0666722E-03  3.7557576E-02  2.0766675E-02  1.3529630E-02
     18  2.6277890E-02  1.1206829E-02  8.0666722E-03  3.7623836E-02  2.1475344E-02  1.2840435E-02
     19  2.6277890E-02  1.1206829E-02  8.0666722E-03  4.8158962E-02  2.5822301E-02  1.6928878E-02
     20  2.6277890E-02  1.1206829E-02  8.0666722E-03  3.8608659E-02  2.1374508E-02  1.4013202E-02
     21  2.6277890E-02  1.1206829E-02  8.0666722E-03  4.0406075E-02  2.2783101E-02  1.4435178E-02
     22  2.6277890E-02  1.1206829E-02  8.0666722E-03  3.8447626E-02  2.0880458E-02  1.3574733E-02
     23  2.6277890E-02  1.1206829E-02  8.0666722E-03  3.7425609E-02  2.2063363E-02  1.2860568E-02
     24  2.6277890E-02  1.1206829E-02  8.0666722E-03  4.6165892E-02  2.3227934E-02  1.6883499E-02
