      1  1.0000000E+02  2.1943241E-02  1.1208444E-02  1.0000000E+02  3.0831005E-02  1.6493609E-02
      2  1.0000000E+02  2.1943241E-02  1.1208444E-02  1.0000000E+02  3.4069154E-02  1.4626912E-02
      3  1.0000000E+02  2.1943241E-02  1.1208444E-02  1.0000000E+02  3.1234357E-02  1.5516279E-02
      4  1.0000000E+02  2.1943241E-02  1.1208444E-02  1.0000000E+02  3.0422375E-02  1.7397526E-02
      5  1.0000000E+02  2.1943241E-02  1.1208444E-02  1.0000000E+02  3.0147337E-02  1.5548968E-02
      6  1.0000000E+02  2.1943241E-02  1.1208444E-02  1.0000000E+02  3.1583769E-02  1.7269708E-02
      7  1.0000000E+02  2.1943241E-02  1.1208444E-02  1.0000000E+02  3.6086161E-02  1.6290059E-02
      8  1.0000000E+02  2.1943241E-02  1.1208444E-02  1.0000000E+02  2.5637981E-02  1.4007628E-02
      9  1.0000000E+02  2.1943241E-02  1.1208444E-02  1.0000000E+02  2.9760738E-02  1.4143347E-02
     10  1.0000000E+02  2.1943241E-02  1.1208444E-02  1.0000000E+02  3.5548070E-02  1.4429371E-02
     11  1.0000000E+02  2.1943241E-02  1.1208444E-02  1.0000000E+02  3.1197290E-02  1.5286698E-02
     12  1.0000000E+02  2.1943241E-02  1.1208444E-02  1.0000000E+02  3.0638465E-02  1.5763555E-02
     13  1.0000000E+02  2.1943241E-02  1.1208444E-02  1.0000000E+02  3.0938721E-02  1.6471616E-02
     14  1.0000000E+02  2.1943241E-02  1.1208444E-02  1.0000000E+02  3.1849189E-02  1.8617659E-02
     15  1.0000000E+02  2.1943241E-02  1.1208444E-02  1.0000000E+02  3.1190123E-02  1.7707868E-02
     16  1.0000000E+02  2.1943241E-02  1.1208444E-02  1.0000000E+02  3.4688651E-02  1.6514526E-02
     17  1.0000000E+02  2.1943241E-02  1.1208444E-02  1.0000000E+02  3.5694590E-02  1.4783951E-02
     18  1.0000000E+02  2.1943241E-02  1.1208444E-02  1.0000000E+02  3.5304738E-02  1.3529043E-02
     19  1.0000000E+02  2.1943241E-02  1.1208444E-02  1.0000000E+02  3.1691395E-02  1.4550186E-02
     20  1.0000000E+02  2.1943241E-02  1.1208444E-02  1.0000000E+02  3.0802475E-02  1.8548198E-02
     21  1.0000000E+02  2.1943241E-02  1.1208444E-02  1.0000000E+02  3.3802601E-02  1.8073758E-02
     22  1.0000000E+02  2.1943241E-02  1.1208444E-02  1.0000000E+02  3.2726196E-02  1.6725732E-02
     23  1.0000000E+02  2.1943241E-02  1.1208444E-02  1.0000000E+02  2.7384393E-02  1.4227587E-02
     24  1.0000000E+02  2.1943241E-02  1.1208444E-02  1.0000000E+02  2.9516395E-02  1.6438136E-02
     25  1.0000000E+02  2.1943241E-02  1.1208444E-02  1.0000000E+02  3.1487184E-02  1.7223833E-02
     26  1.0000000E+02  2.1943241E-02  1.1208444E-02  1.0000000E+02  3.7012410E-02  1.5970175E-02
     27  1.0000000E+02  2.1943241E-02  1.1208444E-02  1.0000000E+02  3.5202792E-02  1.7840445E-02
     28  1.0000000E+02  2.1943241E-02  1.1208444E-02  1.0000000E+02  3.3369664E-02  1.6929572E-02
     29  1.0000000E+02  2.1943241E-02  1.1208444E-02  1.0000000E+02  3.2211073E-02  1.8193041E-02
